"Y","A","L","S","C"
NA,NA,-0.226548468245322,0,0
2.81119544644619,0,0.704418095095258,1,0
NA,NA,-0.146193821684405,0,0
NA,NA,0.769280974950692,0,0
NA,1,0.365235938065276,1,1
NA,1,1.04633575204747,1,1
NA,NA,0.909742838918374,0,0
NA,1,0.484817302440194,1,1
NA,NA,-0.399249387586168,0,0
NA,NA,-0.445050778224049,0,0
NA,NA,0.561711690105432,0,0
NA,NA,-0.797507564198517,0,0
NA,0,1.15940351252905,1,1
NA,NA,0.629350954722465,0,0
NA,NA,0.493970156030412,0,0
